"Station_Name","Coord_Sys(PROJCS,GEOGCS)","Datum(WGS84,NAD83,NAD27)","Lat/YCoord","Lon/XCoord","Height","Height_Units(meters,feet)","Speed","Speed_Units(mph,kph,mps,kts)","Direction(degrees)","Temperature","Temperature_Units(F,C)","Cloud_Cover(%)","Radius_of_Influence","Radius_of_Influence_Units(miles,feet,meters,km)","date_time"
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.29,mps,350,18,C,0,-1,km,2019-10-28T16:20:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.29,mps,360,18,C,0,-1,km,2019-10-28T16:25:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.77,mps,350,18,C,0,-1,km,2019-10-28T16:30:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,360,19,C,0,-1,km,2019-10-28T16:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.29,mps,350,19,C,0,-1,km,2019-10-28T16:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.29,mps,360,19,C,0,-1,km,2019-10-28T16:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.75,mps,360,19,C,0,-1,km,2019-10-28T16:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.23,mps,360,19.4,C,0,-1,km,2019-10-28T16:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.8,mps,360,19,C,0,-1,km,2019-10-28T16:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.29,mps,360,19,C,0,-1,km,2019-10-28T17:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,350,19,C,0,-1,km,2019-10-28T17:05:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.77,mps,360,20,C,0,-1,km,2019-10-28T17:10:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.77,mps,350,20,C,0,-1,km,2019-10-28T17:15:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.77,mps,360,20,C,0,-1,km,2019-10-28T17:20:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.29,mps,350,20,C,0,-1,km,2019-10-28T17:25:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.8,mps,360,21,C,0,-1,km,2019-10-28T17:30:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.29,mps,360,21,C,0,-1,km,2019-10-28T17:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.77,mps,360,21,C,0,-1,km,2019-10-28T17:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.29,mps,360,21,C,0,-1,km,2019-10-28T17:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,360,21,C,0,-1,km,2019-10-28T17:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.75,mps,360,21.1,C,0,-1,km,2019-10-28T17:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.23,mps,360,21,C,0,-1,km,2019-10-28T17:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,360,21,C,0,-1,km,2019-10-28T18:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,350,21,C,0,-1,km,2019-10-28T18:05:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.23,mps,360,21,C,0,-1,km,2019-10-28T18:10:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,360,22,C,0,-1,km,2019-10-28T18:15:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,350,22,C,0,-1,km,2019-10-28T18:20:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.29,mps,350,22,C,0,-1,km,2019-10-28T18:25:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.75,mps,350,22,C,0,-1,km,2019-10-28T18:30:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.72,mps,360,22,C,0,-1,km,2019-10-28T18:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.75,mps,350,22,C,0,-1,km,2019-10-28T18:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.77,mps,350,22,C,0,-1,km,2019-10-28T18:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,11.32,mps,350,22,C,0,-1,km,2019-10-28T18:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.29,mps,360,22.2,C,0,-1,km,2019-10-28T18:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.75,mps,360,22,C,0,-1,km,2019-10-28T18:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.77,mps,350,22,C,0,-1,km,2019-10-28T19:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.29,mps,350,22,C,0,-1,km,2019-10-28T19:05:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,350,22,C,0,-1,km,2019-10-28T19:10:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.75,mps,350,22,C,0,-1,km,2019-10-28T19:15:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,11.32,mps,350,22,C,0,-1,km,2019-10-28T19:20:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,350,22,C,0,-1,km,2019-10-28T19:25:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,350,22,C,0,-1,km,2019-10-28T19:30:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.75,mps,350,22,C,0,-1,km,2019-10-28T19:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,350,22,C,0,-1,km,2019-10-28T19:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,350,23,C,0,-1,km,2019-10-28T19:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.8,mps,350,23,C,0,-1,km,2019-10-28T19:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.29,mps,350,22.8,C,0,-1,km,2019-10-28T19:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.72,mps,340,23,C,0,-1,km,2019-10-28T19:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,350,23,C,0,-1,km,2019-10-28T20:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.75,mps,350,23,C,0,-1,km,2019-10-28T20:05:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.23,mps,340,23,C,0,-1,km,2019-10-28T20:10:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.2,mps,350,23,C,0,-1,km,2019-10-28T20:15:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.23,mps,350,23,C,0,-1,km,2019-10-28T20:20:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.29,mps,350,23,C,0,-1,km,2019-10-28T20:25:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.23,mps,350,23,C,0,-1,km,2019-10-28T20:30:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,10.29,mps,350,23,C,0,-1,km,2019-10-28T20:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.77,mps,350,23,C,0,-1,km,2019-10-28T20:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.2,mps,340,23,C,0,-1,km,2019-10-28T20:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,350,23,C,0,-1,km,2019-10-28T20:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.75,mps,360,23.3,C,0,-1,km,2019-10-28T20:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.72,mps,340,23,C,0,-1,km,2019-10-28T20:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.77,mps,340,23,C,0,-1,km,2019-10-28T21:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,350,23,C,0,-1,km,2019-10-28T21:05:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.23,mps,350,23,C,0,-1,km,2019-10-28T21:10:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,350,23,C,0,-1,km,2019-10-28T21:15:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,9.26,mps,350,23,C,0,-1,km,2019-10-28T21:20:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.75,mps,350,23,C,0,-1,km,2019-10-28T21:25:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.72,mps,340,23,C,0,-1,km,2019-10-28T21:30:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.72,mps,350,23,C,0,-1,km,2019-10-28T21:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.72,mps,340,23,C,0,-1,km,2019-10-28T21:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.23,mps,350,23,C,0,-1,km,2019-10-28T21:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,6.17,mps,340,23,C,0,-1,km,2019-10-28T21:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.2,mps,340,23.3,C,0,-1,km,2019-10-28T21:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.2,mps,350,23,C,0,-1,km,2019-10-28T21:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.23,mps,340,23,C,0,-1,km,2019-10-28T22:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,6.69,mps,350,24,C,0,-1,km,2019-10-28T22:05:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.72,mps,350,24,C,0,-1,km,2019-10-28T22:10:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,8.23,mps,350,23,C,0,-1,km,2019-10-28T22:15:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,6.17,mps,350,24,C,0,-1,km,2019-10-28T22:20:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,6.69,mps,340,24,C,0,-1,km,2019-10-28T22:25:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.2,mps,340,23,C,0,-1,km,2019-10-28T22:30:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,5.66,mps,350,23,C,0,-1,km,2019-10-28T22:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,6.69,mps,360,24,C,0,-1,km,2019-10-28T22:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,6.17,mps,350,24,C,0,-1,km,2019-10-28T22:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.72,mps,350,23,C,0,-1,km,2019-10-28T22:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,7.2,mps,350,23.3,C,0,-1,km,2019-10-28T22:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,6.69,mps,350,23,C,0,-1,km,2019-10-28T22:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,5.66,mps,350,23,C,0,-1,km,2019-10-28T23:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,6.17,mps,350,23,C,0,-1,km,2019-10-28T23:05:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,4.12,mps,350,24,C,0,-1,km,2019-10-28T23:10:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,5.14,mps,350,24,C,0,-1,km,2019-10-28T23:15:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,6.17,mps,350,24,C,0,-1,km,2019-10-28T23:20:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,6.17,mps,360,23,C,0,-1,km,2019-10-28T23:25:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,3.6,mps,340,23,C,0,-1,km,2019-10-28T23:30:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,5.66,mps,340,23,C,0,-1,km,2019-10-28T23:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,6.17,mps,350,23,C,0,-1,km,2019-10-28T23:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,4.63,mps,330,23,C,0,-1,km,2019-10-28T23:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,4.63,mps,340,23,C,0,-1,km,2019-10-28T23:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,4.63,mps,340,22.8,C,0,-1,km,2019-10-28T23:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,5.14,mps,340,23,C,0,-1,km,2019-10-28T23:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,4.63,mps,340,23,C,0,-1,km,2019-10-29T00:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,4.12,mps,330,23,C,0,-1,km,2019-10-29T00:05:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,4.63,mps,340,23,C,0,-1,km,2019-10-29T00:10:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,5.14,mps,340,23,C,0,-1,km,2019-10-29T00:15:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,3.6,mps,340,23,C,0,-1,km,2019-10-29T00:20:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,4.12,mps,340,22,C,0,-1,km,2019-10-29T00:25:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,3.6,mps,340,22,C,0,-1,km,2019-10-29T00:30:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,3.6,mps,340,22,C,0,-1,km,2019-10-29T00:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,3.09,mps,340,22,C,0,-1,km,2019-10-29T00:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,3.6,mps,340,22,C,0,-1,km,2019-10-29T00:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,3.6,mps,340,22,C,0,-1,km,2019-10-29T00:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,3.09,mps,340,21.7,C,0,-1,km,2019-10-29T00:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.57,mps,330,22,C,0,-1,km,2019-10-29T00:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.57,mps,330,22,C,0,-1,km,2019-10-29T01:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,3.09,mps,330,21,C,0,-1,km,2019-10-29T01:05:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,3.09,mps,340,21,C,0,-1,km,2019-10-29T01:10:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,3.6,mps,340,21,C,0,-1,km,2019-10-29T01:15:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,4.12,mps,340,21,C,0,-1,km,2019-10-29T01:20:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,3.6,mps,340,21,C,0,-1,km,2019-10-29T01:25:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,4.12,mps,340,21,C,0,-1,km,2019-10-29T01:30:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,3.6,mps,340,21,C,0,-1,km,2019-10-29T01:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,3.6,mps,350,21,C,0,-1,km,2019-10-29T01:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,3.09,mps,340,20,C,0,-1,km,2019-10-29T01:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.57,mps,340,20,C,0,-1,km,2019-10-29T01:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,3.09,mps,340,20,C,0,-1,km,2019-10-29T01:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.57,mps,340,20,C,0,-1,km,2019-10-29T01:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.06,mps,330,20,C,0,-1,km,2019-10-29T02:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,20,C,0,-1,km,2019-10-29T02:05:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,240,19,C,0,-1,km,2019-10-29T02:10:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.06,mps,260,19,C,0,-1,km,2019-10-29T02:15:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.06,mps,270,19,C,0,-1,km,2019-10-29T02:20:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.57,mps,270,19,C,0,-1,km,2019-10-29T02:25:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.06,mps,300,19,C,0,-1,km,2019-10-29T02:30:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.06,mps,280,18,C,0,-1,km,2019-10-29T02:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,290,18,C,0,-1,km,2019-10-29T02:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,18,C,0,-1,km,2019-10-29T02:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,18,C,0,-1,km,2019-10-29T02:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,17.8,C,0,-1,km,2019-10-29T02:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,310,18,C,0,-1,km,2019-10-29T02:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,18,C,0,-1,km,2019-10-29T03:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,18,C,0,-1,km,2019-10-29T03:05:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,17,C,0,-1,km,2019-10-29T03:10:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,17,C,0,-1,km,2019-10-29T03:15:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,280,17,C,0,-1,km,2019-10-29T03:20:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,280,17,C,0,-1,km,2019-10-29T03:25:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,280,17,C,0,-1,km,2019-10-29T03:30:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.06,mps,300,17,C,0,-1,km,2019-10-29T03:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,17,C,0,-1,km,2019-10-29T03:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,17,C,0,-1,km,2019-10-29T03:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,280,16,C,0,-1,km,2019-10-29T03:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,280,16.1,C,0,-1,km,2019-10-29T03:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,280,16,C,0,-1,km,2019-10-29T03:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,16,C,0,-1,km,2019-10-29T04:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,290,16,C,0,-1,km,2019-10-29T04:05:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,280,16,C,0,-1,km,2019-10-29T04:10:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,280,16,C,0,-1,km,2019-10-29T04:15:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,270,16,C,0,-1,km,2019-10-29T04:20:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.06,mps,260,16,C,0,-1,km,2019-10-29T04:25:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,260,16,C,0,-1,km,2019-10-29T04:30:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,15,C,0,-1,km,2019-10-29T04:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,310,15,C,0,-1,km,2019-10-29T04:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,310,15,C,0,-1,km,2019-10-29T04:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,310,15,C,0,-1,km,2019-10-29T04:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,310,15,C,0,-1,km,2019-10-29T04:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,300,15,C,0,-1,km,2019-10-29T04:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,290,15,C,0,-1,km,2019-10-29T05:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,280,15,C,0,-1,km,2019-10-29T05:05:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,300,15,C,0,-1,km,2019-10-29T05:10:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.06,mps,300,15,C,0,-1,km,2019-10-29T05:15:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.06,mps,300,15,C,0,-1,km,2019-10-29T05:20:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.06,mps,300,15,C,0,-1,km,2019-10-29T05:25:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.06,mps,310,15,C,0,-1,km,2019-10-29T05:30:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,310,14,C,0,-1,km,2019-10-29T05:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.06,mps,300,14,C,0,-1,km,2019-10-29T05:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,310,14,C,0,-1,km,2019-10-29T05:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,14,C,0,-1,km,2019-10-29T05:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,13.9,C,0,-1,km,2019-10-29T05:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,14,C,0,-1,km,2019-10-29T05:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,340,14,C,0,-1,km,2019-10-29T06:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.06,mps,350,13,C,0,-1,km,2019-10-29T06:05:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.06,mps,350,13,C,0,-1,km,2019-10-29T06:10:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.57,mps,350,13,C,0,-1,km,2019-10-29T06:15:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.06,mps,350,13,C,0,-1,km,2019-10-29T06:20:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.06,mps,350,12,C,0,-1,km,2019-10-29T06:25:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.06,mps,350,12,C,0,-1,km,2019-10-29T06:30:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.06,mps,360,11,C,0,-1,km,2019-10-29T06:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.57,mps,350,12,C,0,-1,km,2019-10-29T06:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.57,mps,350,13,C,0,-1,km,2019-10-29T06:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.57,mps,360,12,C,0,-1,km,2019-10-29T06:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.57,mps,360,11.7,C,0,-1,km,2019-10-29T06:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.06,mps,360,12,C,0,-1,km,2019-10-29T06:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.06,mps,360,13,C,0,-1,km,2019-10-29T07:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.57,mps,340,13,C,0,-1,km,2019-10-29T07:05:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.06,mps,360,13,C,0,-1,km,2019-10-29T07:10:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.57,mps,10,13,C,0,-1,km,2019-10-29T07:15:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.06,mps,30,13,C,0,-1,km,2019-10-29T07:20:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,30,13,C,0,-1,km,2019-10-29T07:25:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,13,C,0,-1,km,2019-10-29T07:30:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,0,mps,0,13,C,0,-1,km,2019-10-29T07:35:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,60,13,C,0,-1,km,2019-10-29T07:40:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.57,mps,170,13,C,0,-1,km,2019-10-29T07:45:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.57,mps,170,11,C,0,-1,km,2019-10-29T07:50:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,2.57,mps,170,10.6,C,0,-1,km,2019-10-29T07:51:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,180,11,C,0,-1,km,2019-10-29T07:55:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,180,11,C,0,-1,km,2019-10-29T08:00:00Z
KVNY,GEOGCS,WGS84,34.2125,-118.491,10,meters,1.54,mps,180,11,C,0,-1,km,2019-10-29T08:05:00Z
